# ===== Simulation Performance =====
# wall_clock_time,10.573031
# physics_time,10.005000
# real_time_factor,0.946275
# control_time,0.004709
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1
0.0,0.005,"[0.24, 0.0, 0.24]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.09468288445399207,0.0,0.0
0.025,0.030000000000000002,"[0.23963762288451826, 0.0, 0.22747484654688896]","[0.19742366992410598, 0.0, 0.15569160681577834]",0.08327575475994198,0.9999498559346885,0.2606435932673032
0.049999999999999996,0.05499999999999999,"[0.23510099099781756, 0.0, 0.19363543149330764]","[0.19683585115799968, 0.0, 0.15621400923949044]",0.05352180649472982,0.5917221114227531,0.08630823678562231
0.075,0.08,"[0.22371213907538526, 0.0, 0.15585564698897153]","[0.19622666904923833, 0.0, 0.15671419213267193]",0.027498875655597138,0.2986779691261964,-0.22606890360589235
0.10000000000000002,0.10500000000000002,"[0.20824045878745295, 0.0, 0.12390896900635823]","[0.1955963584491211, 0.0, 0.15719196266529603]",0.035603805137466665,0.37330756481701555,-0.43592052527551417
0.12500000000000003,0.13000000000000003,"[0.19119370795384064, 0.0, 0.09865470334951545]","[0.19494516235438294, 0.0, 0.15764713664772761]",0.05911159443428471,0.4576565132909356,-0.8514812214335779
0.15000000000000005,0.15500000000000005,"[0.17389605570750843, 0.0, 0.07996214331631055]","[0.19427333181351442, 0.0, 0.15807953860173185]",0.08073141165419545,-1.000085856261122,-0.9999992132251774
0.17500000000000007,0.18000000000000008,"[0.1699271137758153, 0.0, 0.07773139296342767]","[0.1935811258299779, 0.0, 0.15848900182812437]",0.0841504823266142,1.0000011976355716,-1.0000000114297558
0.2000000000000001,0.2050000000000001,"[0.17422435428028532, 0.0, 0.08743819714128573]","[0.1928688112623568, 0.0, 0.15887536847103678]",0.07383011054950764,-0.9999643779210683,-1.0000011823627373
0.22500000000000012,0.23000000000000012,"[0.18332193605225944, 0.0, 0.10600819170918271]","[0.1921366627214765, 0.0, 0.15923848957877357]",0.053955203804066716,-0.47794774968584736,-0.9392751763959076
0.2500000000000001,0.2550000000000001,"[0.19233542239211424, 0.0, 0.13106923900322134]","[0.1913849624645365, 0.0, 0.15957822516123524]",0.02852482543034679,-0.6424260667697068,-0.8455471054361031
0.27500000000000013,0.28000000000000014,"[0.19752636856027883, 0.0, 0.1579950117005693]","[0.19061400028629522, 0.0, 0.15989444424388768]",0.007168589759624428,-0.10342003298648139,-0.7511229045910301
